hhid,cellphone,wealth,size,education_years,education_other,bank_acct,mattress,sacco,merry,mean_sent_nm,number_sent_nm,totsent_nm,number_sent_m,totsent_m,sendd,number_sent,totsent,mean_recd_nm,totrecd_nm,number_recd_nm,totrecd_m,number_recd_m,recdd,mean_recd,totrecd,number_recd,netremit,mpesa_user,round,weight,mean_sentdist_nm,mean_sentdist_m,mean_sentdist,mean_recddist_nm,mean_recddist_m,mean_recddist,frac_recd,period,agents1,agents2,agents5,agents10,agents20,agents_d,totexp,ltotexp,totexppc,ltotexppc,wkexppc,lwkexppc,totexppc_nomed,ltotexppc_nomed,lwealth,rural,province,district,location,village,totrecd_c,totsent_c,totrecd2,networksize,mean_recd2,occ_farmer,occ_public,occ_prof,occ_help,occ_ue,occ_bus,occ_sales,occ_ind,occ_other,lagents_d,agents1s,agents2s,agents5s,agents10s,agents20s,neg,sick,ag,pos,user_neg,user_sick,agents1s_neg,agents1s_sick,agents2s_neg,agents2s_sick,agents5s_neg,agents5s_sick,agents10s_neg,agents10s_sick,agents20s_neg,agents20s_sick,lagents_d_neg,lagents_d_sick,distance,panel,mpesa_status,lowattrit,wealthtile,d1,d2,d3,d4,d5,false,lmean_recddist,ldistance,urban,mweight
1570123,1,57900,3,12,0,"yes","yes","no","yes",,0,,3,20000,1,3,20000,,,0,2000,1,1,2000,2000,1,-18000,"yes",2,1.018107,,500,500,,500,500,.5,2,0,23,29,32,42,1.537171,444820,13.00543,148273.3,11.90681,33020,10.40487,132273.3,11.79263,10.96647,0,"nyanza",602,42,47,.0044962,.044962,44.72136,1,44.72136,0,0,0,0,1,0,0,0,0,7.337699,0,4.795832,5.385165,5.656854,6.480741,1,1,1,0,1,1,0,0,4.795832,4.795832,5.385165,5.385165,5.656854,5.656854,6.480741,6.480741,7.337699,7.337699,696.9441,1,"M-PESA",1,5,0,.3333333,0,0,.3333333,0,6.214608,6.546705,1,.9710824
1570046,1,28400,5,10,0,"no","no","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,1.018107,,,,,,,0,2,0,26,33,37,48,1.537171,112064,11.62683,22412.8,10.01739,14528.8,9.583888,22172.8,10.00662,10.25414,0,"nyanza",602,42,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.337699,0,5.09902,5.744563,6.082763,6.928203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,1,.4,.2,.2,.2,0,,,,1,.9980813
1570015,1,213500,9,10,0,"yes","yes","yes","no",1500,2,3000,5,35000,1,7,38000,,,0,5000,1,1,5000,5000,1,-33000,"yes",3,1.018107,,,,,,,.125,2,0,2,33,37,48,1.814501,335440,12.7232,37271.11,10.52597,16293.33,9.698511,37271.11,10.52597,12.27139,0,"nyanza",602,42,47,.0149058,.113284,70.71068,1,70.71068,0,0,0,1,0,0,0,0,0,7.503566,0,1.414214,5.744563,6.082763,6.928203,1,0,0,0,1,0,0,0,1.414214,0,5.744563,0,6.082763,0,6.928203,0,7.503566,0,33.429684,1,"M-PESA",1,3,.5555556,0,.1111111,.2222222,.1111111,,,3.509444,1,1.031378
1570092,1,18500,6,7,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.018107,,,,,,,0,2,0,29,29,32,42,1.474421,141916,11.86299,23652.67,10.07123,14586,9.587817,22652.67,10.02803,9.825526,0,"nyanza",602,42,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.296021,0,5.385165,5.385165,5.656854,6.480741,1,1,1,0,1,1,0,0,5.385165,5.385165,5.385165,5.385165,5.656854,5.656854,6.480741,6.480741,7.296021,7.296021,,1,"Join",1,1,.5,0,.3333333,0,0,,,,1,.9752668
1570153,1,20550,3,11,0,"yes","no","no","no",,0,,2,2900,1,2,2900,,,0,1000,1,1,1000,1000,1,-1900,"yes",2,1.018107,,50,50,,2,2,.25,2,0,11,29,32,42,1.619875,94720,11.45868,31573.33,10.36007,14906.67,9.609564,30573.33,10.32788,9.930616,0,"nyanza",602,42,47,.0105574,.0306166,31.62278,1,31.62278,0,0,1,0,0,0,0,0,0,7.390104,0,3.316625,5.385165,5.656854,6.480741,1,1,0,0,1,1,0,0,3.316625,3.316625,5.385165,5.385165,5.656854,5.656854,6.480741,6.480741,7.390104,7.390104,1.6612652,1,"Join",1,3,.3333333,0,.3333333,.3333333,0,,.6931472,.5075795,1,1.029228
842007,1,108300,6,7,0,"yes","yes","yes","yes",,,,,,0,0,0,226.6666667,680,3,,0,1,226.6666667,680,3,680,"yes",2,.2545269,,,,2.666667,,2.666667,.6666667,2,0,1,12,88,443,1.999622,211872,12.26374,35312,10.47198,19552,9.880833,31312,10.35176,11.59266,1,"rift valley",704,48,48,.0032095,0,26.07681,2,15.05545,0,0,1,0,0,0,0,0,0,7.600714,0,1,3.464102,9.380832,21.04757,1,1,0,0,1,1,0,0,1,1,3.464102,3.464102,9.380832,9.380832,21.04757,21.04757,7.600714,7.600714,,1,"Join",1,1,0,.3333333,.1666667,.3333333,.1666667,1,.9808293,,0,.2447356
842098,1,12700,3,9,0,"no","no","no","yes",,0,,1,200,1,1,200,,,0,300,1,1,300,300,1,100,"yes",2,.2545269,,80,80,,3,3,.3333333,2,0,0,12,88,533,2.292154,95836,11.47039,31945.33,10.37178,26658.67,10.19087,31945.33,10.37178,9.449357,1,"rift valley",704,48,48,.0031303,.0020869,17.32051,1,17.32051,1,0,0,0,0,0,0,0,0,7.737247,0,0,3.464102,9.380832,23.08679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,1,0,.6666667,0,.3333333,0,1,1.098612,,0,.2761446
842020,1,69200,7,12,0,"yes","yes","no","yes",,0,,1,2000,1,1,2000,,,0,3000,1,1,3000,3000,1,1000,"yes",2,.2545269,,400,400,,400,400,.2,2,0,0,12,88,446,2.021063,352440,12.77264,50348.57,10.82673,27077.14,10.20644,49920,10.81818,11.14476,1,"rift valley",704,48,48,.0085121,.0056747,54.77225,1,54.77225,0,0,1,0,0,0,0,0,0,7.611379,0,0,3.464102,9.380832,21.11871,1,1,1,0,1,1,0,0,0,0,3.464102,3.464102,9.380832,9.380832,21.11871,21.11871,7.611379,7.611379,441.95821,1,"M-PESA",1,4,.1428571,.1428571,.2857143,.1428571,.1428571,1,5.991465,6.091215,0,.2533745
842072,0,32500,1,12,0,"yes","yes","no","yes",2000,1,2000,0,,1,1,2000,1500,1500,1,,0,1,1500,1500,1,-500,"no",2,.2545269,360,,360,360,,360,1,2,0,0,12,88,519,2.325433,214460,12.27588,214460,12.27588,126360,11.74689,214460,12.27588,10.389,1,"rift valley",704,48,48,.0069943,.0093257,38.72983,1,38.72983,0,0,1,0,0,0,0,0,0,7.751662,0,0,3.464102,9.380832,22.78157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.20041,1,"Non M-PESA",1,3,0,0,0,1,0,0,5.886104,5.790573,0,.2699168
842085,1,31800,4,6,0,"no","yes","no","no",1900,3,5700,0,,1,3,5700,,,,,,0,0,0,0,-5700,"yes",2,.2545269,400,,400,,,,0,2,0,0,12,88,519,2.271267,164016,12.00772,41004,10.62142,31525,10.35854,40314,10.60445,10.36722,1,"rift valley",704,48,48,0,.0347527,0,0,0,0,0,1,0,0,0,0,0,0,7.728093,0,0,3.464102,9.380832,22.78157,1,1,0,0,1,1,0,0,0,0,3.464102,3.464102,9.380832,9.380832,22.78157,22.78157,7.728093,7.728093,,1,"Join",1,2,.5,0,0,.25,.25,1,,,0,.2581648
842049,1,1602350,6,10,0,"yes","yes","no","yes",,,,,,0,0,0,1100,3300,3,,0,1,1100,3300,3,3300,"yes",2,.2545269,,,,2.333333,,2.333333,1,2,0,0,12,88,506,2.263506,555888,13.22832,92648,11.43656,47398,10.76634,88648,11.39243,14.28698,1,"rift valley",704,48,48,.0059364,0,57.44563,1,33.16625,0,0,0,0,0,1,0,0,0,7.72467,0,0,3.464102,9.380832,22.49444,1,1,0,0,1,1,0,0,0,0,3.464102,3.464102,9.380832,9.380832,22.49444,22.49444,7.72467,7.72467,,1,"M-PESA",1,5,.3333333,.1666667,0,.3333333,.1666667,1,.8472978,,0,.2383932
842111,0,56400,4,2,0,"no","yes","yes","yes",,,,,,0,0,0,2000,2000,1,,0,1,2000,2000,1,2000,"yes",2,.2545269,,,,30,,30,1,2,0,0,12,88,468,2.217695,318220,12.6705,79555,11.2842,34515,10.44915,73555,11.20579,10.94022,1,"rift valley",704,48,48,.006285,0,44.72136,1,44.72136,0,0,0,0,0,1,0,0,0,7.704224,0,0,3.464102,9.380832,21.63331,1,1,0,0,1,1,0,0,0,0,3.464102,3.464102,9.380832,9.380832,21.63331,21.63331,7.704224,7.704224,20.003448,1,"Join",1,5,.25,.25,.25,0,.25,1,3.401197,2.995905,0,.2723396
842059,1,20300,3,12,0,"yes","yes","no","no",,0,,3,2200,1,3,2200,,,,,,0,0,0,0,-2200,"yes",2,.2545269,,45,45,,,,0,2,0,0,12,88,511,2.28232,145312,11.88664,48437.33,10.78803,32378.67,10.38525,48437.33,10.78803,9.918376,1,"rift valley",704,48,48,0,.0151398,0,0,0,0,0,0,0,0,0,0,1,0,7.732948,0,0,3.464102,9.380832,22.60531,1,0,1,0,1,0,0,0,0,0,3.464102,0,9.380832,0,22.60531,0,7.732948,0,,1,"Join",1,3,.3333333,0,.3333333,.3333333,0,1,,,0,.2716638
1661003,1,180200,4,12,0,"yes","yes","no","yes",,0,,6,7000,1,6,7000,,,,,,0,0,0,0,-7000,"yes",2,.8144859,,300,300,,,,0,2,16,16,23,63,594,.2876083,330608,12.70869,82652,11.32239,51597,10.85122,82652,11.32239,12.10182,0,"rift valley",704,49,49,0,.0211731,0,0,0,0,0,0,0,0,1,0,0,0,5.661599,4,4,4.795832,7.937254,24.37212,1,0,1,0,1,0,4,0,4,0,4.795832,0,7.937254,0,24.37212,0,5.661599,0,,1,"M-PESA",,3,0,.25,.25,.5,0,,,,1,.7782827
1661009,1,49600,3,10,0,"yes","yes","no","no",,0,,1,300,1,1,300,1000,1000,1,,0,1,1000,1000,1,700,"yes",2,.8144859,,,,1,,1,.2,2,16,16,23,64,606,.3465404,182340,12.11363,60780,11.01502,32430.67,10.38686,60780,11.01502,10.81175,0,"rift valley",704,49,49,.0054843,.0016453,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,5.847999,4,4,4.795832,8,24.61707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.44407702,1,"M-PESA",,4,.3333333,0,.3333333,.3333333,0,1,0,-.8117573,1,.7823241
1661062,1,27600,2,0,1,"yes","yes","no","yes",850,2,1700,0,,1,2,1700,,,,,,0,0,0,0,-1700,"yes",2,.8144859,150,,150,,,,0,2,16,16,23,64,605,.3583466,155711,11.95576,77855.5,11.26261,41366,10.63021,75455.5,11.2313,10.22557,0,"rift valley",704,49,49,0,.0109177,0,0,0,0,0,0,0,0,1,0,0,0,5.881501,4,4,4.795832,8,24.59675,1,0,0,0,1,0,4,0,4,0,4.795832,0,8,0,24.59675,0,5.881501,0,,1,"M-PESA",,1,0,0,.5,.5,0,,,,1,.8067747
1661016,1,44400,1,0,1,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,.8144859,,,,,,,0,2,16,16,23,64,599,.3169201,256660,12.45551,256660,12.45551,152620,11.93571,256660,12.45551,10.70099,0,"rift valley",704,49,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.75865,4,4,4.795832,8,24.47448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,4,0,0,1,0,0,0,,,1,.8685563
1661056,1,875000,4,0,1,"yes","no","yes","no",,0,,7,14000,1,7,14000,,,,,,0,0,0,0,-14000,"yes",2,.8144859,,100,100,,,,0,2,16,16,23,64,610,.3696162,781140,13.56851,195285,12.18222,42835,10.66511,195285,12.18222,13.68198,0,"rift valley",704,49,49,0,.0179225,0,0,0,0,0,0,0,0,1,0,0,0,5.912465,4,4,4.795832,8,24.69818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,4,0,.5,.25,.25,0,0,,,1,.8351789
1661023,1,97500,4,0,1,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,.8144859,,,,,,,0,2,16,16,23,63,618,.3529076,418828,12.94522,104707,11.55892,47957,10.77806,104707,11.55892,11.48761,0,"rift valley",704,49,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.866206,4,4,4.795832,7.937254,24.85961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,4,.25,0,.25,.25,0,0,,,1,.7994508
843031,1,156500,5,12,0,"yes","yes","no","no",,0,,4,16000,1,4,16000,,,0,9000,2,1,4500,9000,2,-7000,"yes",2,.3132638,,15.25,15.25,,35,35,.25,2,3,3,41,89,1150,.5513135,229748,12.34474,45949.6,10.7353,21309.6,9.966913,45949.6,10.7353,11.96081,1,"rift valley",704,50,50,.0391734,.0696415,94.86833,1,67.08204,0,0,0,0,1,0,0,0,0,6.312304,1.732051,1.732051,6.403124,9.433981,33.91165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.728891,1,"M-PESA",1,5,0,0,.2,.4,.2,1,3.555348,2.875196,0,.3081033
843096,1,81800,3,19,0,"yes","yes","no","no",,0,,6,5300,1,6,5300,1333.333333,4000,3,,0,1,1333.333333,4000,3,-1300,"yes",2,.3132638,,500,500,16,,16,.25,2,3,3,42,81,1149,.982462,282524,12.55152,94174.66,11.45291,72488,11.19118,94174.66,11.45291,11.31203,1,"rift valley",704,50,50,.0141581,.0187595,63.24555,1,36.51484,0,0,1,0,0,0,0,0,0,6.890062,1.732051,1.732051,6.480741,9,33.8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2890014,1,"M-PESA",1,5,0,0,.6666667,.3333333,0,1,2.772589,1.66563,0,.314225
843083,0,14700,7,10,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,.3132638,,,,,,,0,2,3,3,42,81,1149,.982462,166284,12.02145,23754.86,10.07554,15912,9.674829,22040.57,10.00064,9.595603,1,"rift valley",704,50,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.890062,1.732051,1.732051,6.480741,9,33.8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Leave",1,5,.2857143,.1428571,0,.1428571,.1428571,1,,,0,.3074699
843018,1,35600,5,0,1,"yes","yes","no","no",,0,,5,9500,1,5,9500,,,,,,0,0,0,0,-9500,"yes",2,.3132638,,100.8,100.8,,,,0,2,3,3,41,89,1150,.6717525,218092,12.29267,43618.4,10.68323,24554.4,10.10865,43618.4,10.68323,10.4801,1,"rift valley",704,50,50,0,.0435596,0,0,0,0,0,0,0,0,1,0,0,0,6.50989,1.732051,1.732051,6.403124,9.433981,33.91165,1,0,0,0,1,0,1.732051,0,1.732051,0,6.403124,0,9.433981,0,33.91165,0,6.50989,0,,1,"M-PESA",1,1,.2,.6,0,.2,0,1,,,0,.3155337
843005,1,1147000,7,18,0,"yes","no","no","yes",,,,,,0,0,0,2000,2000,1,,0,1,2000,2000,1,2000,"yes",2,.3132638,,,,14,,14,.3333333,2,3,3,42,89,1149,.7595384,625148,13.34574,89306.86,11.39983,42706.86,10.66212,89306.86,11.39983,13.95266,1,"rift valley",704,50,50,.0031992,0,44.72136,1,44.72136,0,0,0,0,1,0,0,0,0,6.632711,1.732051,1.732051,6.480741,9.433981,33.8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3892312,1,"Join",1,1,0,.2857143,.2857143,.1428571,.1428571,1,2.639057,1.684403,0,.304809
843057,1,61100,4,12,0,"yes","yes","no","yes",500,3,1500,0,,1,3,1500,,,,,,0,0,0,0,-1500,"yes",2,.3132638,60,,60,,,,0,2,0,0,1,56,162,4.686866,177636,12.08749,44409,10.7012,25324,10.13951,44409,10.7012,11.02027,1,"rift valley",704,50,50,0,.0084442,0,0,0,0,1,0,0,0,0,0,0,0,8.452519,0,0,1,7.483315,12.72792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,4,.5,0,.25,.25,0,1,,,0,.3198754
843044,1,19800,5,12,0,"yes","yes","no","no",,0,,1,1500,1,1,1500,,,,,,0,0,0,0,-1500,"yes",2,.3132638,,250,250,,,,0,2,3,3,42,90,1155,.5603927,271280,12.51091,54256,10.90147,26312,10.17778,48016,10.77929,9.893437,1,"rift valley",704,50,50,0,.0055293,0,0,0,0,0,0,1,0,0,0,0,0,6.328638,1.732051,1.732051,6.480741,9.486833,33.98529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,5,.6,0,0,.2,.2,1,,,0,.3145309
843019,1,138000,6,7,0,"yes","yes","no","yes",,0,,1,10000,1,1,10000,,,,,,0,0,0,0,-10000,"yes",2,.3132638,,18,18,,,,0,2,3,3,42,81,1149,.982462,260080,12.46874,43346.67,10.67698,27040,10.20507,43346.67,10.67698,11.83501,1,"rift valley",704,50,50,0,.0384497,0,0,0,0,0,0,0,0,1,0,0,0,6.890062,1.732051,1.732051,6.480741,9,33.8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,5,.1666667,.1666667,.3333333,.1666667,.1666667,1,,,0,.3084456
843070,1,716000,7,18,0,"yes","no","no","no",,0,,1,2000,1,1,2000,,,,,,0,0,0,0,-2000,"yes",3,.3132638,,,,,,,0,2,4,4,50,97,1273,.7623708,1054500,13.86858,150642.9,11.92267,53374.29,10.88508,150642.9,11.92267,13.48144,1,"rift valley",704,50,50,0,.0018966,0,0,0,0,0,0,0,0,1,0,0,0,6.636433,2,2,7.071068,9.848858,35.67913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,5,0,.1428571,.4285714,.1428571,.1428571,0,,,0,.3088636
849028,1,53800,11,0,0,"yes","no","no","no",,0,,2,2500,1,2,2500,,,0,1000,1,1,1000,1000,1,-1500,"yes",2,2.036215,,30,30,,20,20,.3333333,2,0,0,0,1,11,5.210667,190652,12.15821,17332,9.76031,14233.82,9.563376,17332,9.76031,10.89303,1,"rift valley",704,51,51,.0052452,.0131129,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,8.558463,0,0,0,1,3.316625,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3.316625,0,8.558463,0,,1,"Join",,1,.0909091,.3636364,.0909091,.2727273,.0909091,1,2.995732,,0,1.933475
849008,1,25000,3,7,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,2.036215,,,,,,,0,2,0,0,0,1,10,5.477862,72240,11.18775,24080,10.08914,19326.67,9.869241,24080,10.08914,10.12663,1,"rift valley",704,51,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.60847,0,0,0,1,3.162278,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3.162278,0,8.60847,0,,1,"M-PESA",,3,.3333333,0,0,.6666667,0,1,,,0,2.060115
849034,1,35000,4,8,0,"yes","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,15000,"no",2,2.036215,,,,,,,0,2,0,0,0,2,69,7.131021,126320,11.74657,31580,10.36028,22750,10.03232,31580,10.36028,10.4631,1,"rift valley",704,51,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.87221,0,0,0,1.414214,8.306623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",,2,.25,.25,.25,.25,0,1,,,0,2.144596
849058,1,75000,5,9,0,"no","yes","no","yes",,0,,4,5450,1,4,5450,,,0,30000,1,1,30000,30000,1,24550,"yes",2,2.036215,,700,700,,40,40,.5,2,0,0,0,1,10,5.467776,103736,11.5496,20747.2,9.940166,14695.2,9.595276,20579.2,9.932036,11.22524,1,"rift valley",704,51,51,.2891957,.0525372,173.2051,1,173.2051,1,0,0,0,0,0,0,0,0,8.606627,0,0,0,1,3.162278,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3.162278,0,8.606627,0,41.631596,1,"M-PESA",,2,.4,0,.2,.2,.2,1,3.688879,3.728859,0,2.073154
849068,0,122500,6,12,0,"no","yes","no","no",2000,1,2000,0,,1,1,2000,,,,,,0,0,0,0,-2000,"yes",2,2.036215,40,,40,,,,0,2,0,0,0,1,10,5.627754,104820,11.56,17470,9.76824,13086.67,9.479349,17470,9.76824,11.71587,1,"rift valley",704,51,51,0,.0190803,0,0,0,1,0,0,0,0,0,0,0,0,8.635466,0,0,0,1,3.162278,1,1,0,1,1,1,0,0,0,0,0,0,1,1,3.162278,3.162278,8.635466,8.635466,,1,"M-PESA",,3,0,.6666667,.1666667,.1666667,0,1,,,0,2.037972
849078,1,375500,5,0,0,"yes","yes","no","yes",,0,,1,1000,1,1,1000,,,0,10000,5,1,2000,10000,5,9000,"yes",2,2.036215,,,,,540,540,.1666667,2,0,0,0,1,10,5.69682,335780,12.72421,67156,11.11477,43524,10.68107,67156,11.11477,12.83601,1,"rift valley",704,51,51,.0297814,.0029781,100,1,44.72136,1,0,0,0,0,0,0,0,0,8.647663,0,0,0,1,3.162278,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.162278,0,8.647663,0,831.62747,1,"M-PESA",,5,0,.2,.2,.2,.2,1,6.291569,6.723384,0,2.019093
849018,0,55400,6,7,0,"no","no","no","yes",200,1,200,0,,1,1,200,,,,,,0,0,0,0,-200,"yes",3,2.036215,,,,,,,0,2,4,16,341,1410,2174,.5122178,374776,12.83408,62462.67,11.04232,14629.33,9.590784,26462.67,10.18349,10.92233,1,"rift valley",704,51,51,0,.0005337,0,0,0,0,0,0,0,0,0,0,0,1,6.23875,2,4,18.46618,37.54996,46.62617,1,1,0,0,1,1,2,2,4,4,18.46618,18.46618,37.54996,37.54996,46.62617,46.62617,6.23875,6.23875,,1,"Join",,4,.1666667,.5,0,.1666667,.1666667,1,,,0,2.0498
1662197,0,25200,4,12,0,"yes","yes","no","no",833.333,3,2500,0,,1,3,2500,650,650,1,,0,1,650,650,1,-1850,"no",2,.3132638,160,,160,150,,150,.5,2,4,22,45,133,1694,.9242621,203686,12.22433,50921.5,10.83804,29679,10.29819,48221.5,10.78356,10.1346,0,"rift valley",704,50,52,.0031912,.0122738,25.4951,1,25.4951,0,0,0,0,0,0,0,1,0,6.828996,2,4.690416,6.708204,11.53256,41.15823,1,1,0,0,0,0,2,2,4.690416,4.690416,6.708204,6.708204,11.53256,11.53256,41.15823,41.15823,6.828996,6.828996,,1,"Leave",,4,.25,0,.25,.5,0,,5.010635,,1,.3076899
1662021,1,336600,4,8,0,"yes","yes","no","no",,0,,3,3000,1,3,3000,500,500,1,,0,1,500,500,1,-2500,"yes",2,.3132638,,200,200,200,,200,.5,2,0,0,65,502,1803,2.028973,314272,12.65801,78568,11.27172,39728,10.58981,74668,11.22081,12.72665,0,"rift valley",704,50,52,.001591,.0095459,22.36068,1,22.36068,0,0,0,1,0,0,0,0,0,7.615285,0,0,8.062258,22.40536,42.46175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.95634,1,"Join",,3,.5,0,.25,.25,0,,5.298317,4.95552,1,.3465448
1662097,1,37500,6,12,0,"yes","no","yes","no",2000,1,2000,0,,1,1,2000,,,,,,0,0,0,0,-2000,"no",2,.3132638,500,,500,,,,0,2,4,22,45,130,1694,.9076653,431336,12.97464,71889.34,11.18288,22776,10.03346,71889.34,11.18288,10.5321,0,"rift valley",704,50,52,0,.0046368,0,0,0,0,0,0,0,0,1,0,0,0,6.810876,2,4.690416,6.708204,11.40175,41.15823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Leave",,2,.1666667,0,.6666667,0,0,1,,,1,.2810573
1662172,1,83000,2,17,0,"yes","no","no","yes",,0,,3,3000,1,3,3000,1833.333333,5500,3,,0,1,1833.333333,5500,3,2500,"yes",2,.3132638,,150,150,2.333333,,2.333333,.25,2,4,22,45,130,1694,.9076653,239896,12.38796,119948,11.69481,38168,10.54975,119948,11.69481,11.3266,0,"rift valley",704,50,52,.0229266,.0125054,74.16199,1,42.81744,0,0,1,0,0,0,0,0,0,6.810876,2,4.690416,6.708204,11.40175,41.15823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.879504,1,"M-PESA",,2,0,0,.5,.5,0,0,.8472978,2.555637,1,.3021681
1665018,1,51800,4,9,0,"yes","yes","yes","yes",,0,,6,13900,1,6,13900,3280,16400,5,,0,1,3280,16400,5,2500,"yes",2,1.357477,,150,150,72,,72,.1666667,2,12,12,12,12,14,.5325822,202200,12.21701,50550,10.83072,23010,10.04368,50550,10.83072,10.85515,0,"rift valley",704,307,53,.0811078,.0687438,128.0625,1,57.27129,0,0,0,0,0,0,1,0,0,6.277737,3.464102,3.464102,3.464102,3.464102,3.741657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,3,.25,.25,.25,.25,0,,4.276666,,1,1.29662
1665085,1,31900,6,7,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,,2,12,12,12,12,14,.4673495,160480,11.98592,26746.67,10.19417,10140,9.224243,26746.67,10.19417,10.37036,0,"rift valley",704,307,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.147078,3.464102,3.464102,3.464102,3.464102,3.741657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,2,0,.1666667,.3333333,.1666667,.1666667,,,,1,1.240706
1665057,1,100600,4,8,0,"no","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,1.357477,,,,,,,,2,16,16,16,16,18,.4376645,98704,11.49988,24676,10.11359,19526,9.879502,24676,10.11359,11.51891,0,"rift valley",704,307,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.081453,4,4,4,4,4.24264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,2,.25,.25,.25,.25,0,,,,1,1.368611
1665028,1,12700,3,12,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,0,2,12,12,12,12,14,.421091,52544,10.86941,17514.67,9.770794,10781.33,9.285571,17514.67,9.770794,9.449357,0,"rift valley",704,307,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.042849,3.464102,3.464102,3.464102,3.464102,3.741657,1,0,1,0,1,0,3.464102,0,3.464102,0,3.464102,0,3.464102,0,3.741657,0,6.042849,0,,1,"M-PESA",1,4,.3333333,0,.3333333,.3333333,0,,,,1,1.544003
1665037,1,45450,6,6,0,"yes","yes","no","no",500,2,1000,0,,1,2,1000,,,,,,0,0,0,0,-1000,"yes",2,1.357477,20,,20,,,,0,2,12,12,12,12,14,.43222,307224,12.63533,51204,10.84357,33080.67,10.4067,51204,10.84357,10.72437,0,"rift valley",704,307,53,0,.003255,0,0,0,0,0,1,0,0,0,0,0,0,6.068935,3.464102,3.464102,3.464102,3.464102,3.741657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,5,0,0,.5,.1666667,.1666667,,,,1,1.192236
